"Proteins Unique Sequence ID"	"Checked"	"Protein FDR Confidence: Combined"	"Master"	"Accession"	"Description"	"Exp. q-value: Combined"	"Sum PEP Score"	"Coverage [%]"	"# Peptides"	"# PSMs"	"# Unique Peptides"	"# AAs"	"MW [kDa]"	"calc. pI"	"Score Mascot: Mascot"	"# Peptides (by Search Engine): Mascot"	"Biological Process"	"Cellular Component"	"Molecular Function"	"Pfam IDs"	"Entrez Gene ID"	"Gene ID"	"Ensembl Gene ID"	"Gene Symbol"	"Reactome Pathways"	"WikiPathways"	"# Protein Pathway Groups"	"Abundance Ratio: (head) / (body)"	"Abundance Ratio: (mucus) / (body)"	"Abundance Ratio: (pharynx) / (body)"	"Abundance Ratio: (mucus) / (head)"	"Abundance Ratio: (pharynx) / (head)"	"Abundance Ratio: (pharynx) / (mucus)"	"Abundance Ratio Adj. P-Value: (head) / (body)"	"Abundance Ratio Adj. P-Value: (mucus) / (body)"	"Abundance Ratio Adj. P-Value: (pharynx) / (body)"	"Abundance Ratio Adj. P-Value: (mucus) / (head)"	"Abundance Ratio Adj. P-Value: (pharynx) / (head)"	"Abundance Ratio Adj. P-Value: (pharynx) / (mucus)"	"Abundances (Grouped): body"	"Abundances (Grouped): head"	"Abundances (Grouped): mucus"	"Abundances (Grouped): pharynx"	"Abundances (Grouped) CV [%]: body"	"Abundances (Grouped) CV [%]: head"	"Abundances (Grouped) CV [%]: mucus"	"Abundances (Grouped) CV [%]: pharynx"	"Found in Sample: [S2] F2: Sample, 2, body"	"Found in Sample: [S6] F6: Sample, 6, body"	"Found in Sample: [S10] F10: Sample, 10, body"	"Found in Sample: [S1] F1: Sample, 1, head"	"Found in Sample: [S5] F5: Sample, 5, head"	"Found in Sample: [S9] F9: Sample, 9, head"	"Found in Sample: [S4] F4: Sample, 4, mucus"	"Found in Sample: [S8] F8: Sample, 8, mucus"	"Found in Sample: [S12] F12: Sample, 12, mucus"	"Found in Sample: [S3] F3: Sample, 3, pharynx"	"Found in Sample: [S7] F7: Sample, 7, pharynx"	"Found in Sample: [S11] F11: Sample, 11, pharynx"	"# Protein Groups"	"Modifications"
"-1627059280285283332"	"False"	"High"	"IsMasterProtein"	"ONUN2_DN12694_c0_g1_i2.p1"	"ONUN2_DN12694_c0_g1~~ONUN2_DN12694_c0_g1_i2.p1  ORF type:complete len:393 (-),score=53.43 ONUN2_DN12694_c0_g1_i2:308-1486(-)"	"0.000"	"9.954"	"14"	"4"	"7"	"4"	"392"	"44.1"	"6.84"	"18"	"4"	""	""	""	""	""	"ONUN2_DN12694_c0_g1_i2.p1"	""	""	""	""	"0"	"0.680"	"1.307"	"0.801"	"1.921"	"1.177"	"0.613"	"0.999999999998446"	"0.999999999988851"	"1"	"0.999999999928841"	"0.999999999946628"	"0.999999999996024"	"1830792.9509639"	"1245190.11936353"	"2392565.95168979"	"1465586.81117335"	"64.97"	"102.76"	"82.75"	"48.45"	"High"	"Not Found"	"Peak Found"	"High"	"Peak Found"	"High"	"Peak Found"	"Peak Found"	"High"	"Peak Found"	"Not Found"	"High"	"1"	""
"3676913974544181363"	"False"	"High"	"IsMasterProtein"	"ONUN2_DN12181_c0_g2_i1.p1"	"ONUN2_DN12181_c0_g2~~ONUN2_DN12181_c0_g2_i1.p1  ORF type:complete len:802 (-),score=101.89 ONUN2_DN12181_c0_g2_i1:207-2612(-)"	"0.000"	"9.942"	"4"	"3"	"6"	"2"	"801"	"93.3"	"7.02"	"68"	"3"	""	""	""	""	""	"ONUN2_DN12181_c0_g2_i1.p1"	""	""	""	""	"0"	"0.994"	"0.010"	"0.010"	"0.010"	"0.010"	""	""	""	""	""	""	""	"4885340.38961078"	"4858200.5"	""	""	"9.29"	""	""	""	"Peak Found"	"High"	"High"	"Not Found"	"High"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"1"	""
"8489232477499025850"	"False"	"High"	"IsMasterProtein"	"ONUN2_DN249_c0_g1_i14.p1"	"ONUN2_DN249_c0_g1~~ONUN2_DN249_c0_g1_i14.p1  ORF type:complete len:161 (-),score=22.89 ONUN2_DN249_c0_g1_i14:146-556(-)"	"0.000"	"9.941"	"28"	"3"	"11"	"3"	"136"	"15.7"	"6.16"	"150"	"3"	""	""	""	""	""	"ONUN2_DN249_c0_g1_i14.p1"	""	""	""	""	"0"	"19.526"	"4.546"	"0.995"	"0.233"	"0.051"	"0.219"	""	""	""	"0.292039417446028"	"0.126210825811322"	"0.29208242416449"	"1537711.59670238"	"30025713.7095604"	"6990956.93749934"	"1530155.64076629"	""	"53.20"	"21.83"	"46.84"	"Peak Found"	"Peak Found"	"Peak Found"	"High"	"Peak Found"	"High"	"High"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"1"	""
"1069997940400775840"	"False"	"High"	"IsMasterProtein"	"ONUN2_DN124398_c0_g1_i1.p1"	"ONUN2_DN124398_c0_g1~~ONUN2_DN124398_c0_g1_i1.p1  ORF type:3prime_partial len:206 (-),score=44.92 ONUN2_DN124398_c0_g1_i1:3-617(-)"	"0.000"	"9.930"	"13"	"2"	"5"	"2"	"205"	"22.5"	"10.17"	"119"	"2"	""	""	""	""	""	"ONUN2_DN124398_c0_g1_i1.p1"	""	""	""	""	"0"	"0.010"	"0.010"	"0.462"	""	"100.000"	"100.000"	""	""	""	""	""	""	"42110974.1008006"	""	""	"19451102.4989344"	""	""	""	""	"High"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"High"	"Not Found"	"Not Found"	"1"	""
"1699183539739152354"	"False"	"High"	"IsMasterProtein"	"ONUN2_DN5082_c0_g1_i8.p1"	"ONUN2_DN5082_c0_g1~~ONUN2_DN5082_c0_g1_i8.p1  ORF type:complete len:461 (-),score=107.53 ONUN2_DN5082_c0_g1_i8:226-1608(-)"	"0.000"	"9.925"	"10"	"3"	"6"	"3"	"460"	"52.6"	"6.65"	"60"	"3"	""	""	""	""	""	"ONUN2_DN5082_c0_g1_i8.p1"	""	""	""	""	"0"	"2.516"	"0.527"	"1.239"	"0.210"	"0.492"	"2.349"	"0.185066221480328"	"0.458023666566671"	"1"	"0.0423643687401482"	"0.30030599232241"	"0.342833970039042"	"7981535.44991082"	"20084050.8136466"	"4207936.1308827"	"9886251.60729312"	"22.40"	"18.11"	"47.26"	"24.13"	"Peak Found"	"Peak Found"	"Peak Found"	"High"	"High"	"High"	"Peak Found"	"Not Found"	"High"	"Peak Found"	"Peak Found"	"Peak Found"	"1"	""
"6270096843701965788"	"False"	"High"	"IsMasterProtein"	"ONUN2_DN5658_c0_g1_i1.p1"	"ONUN2_DN5658_c0_g1~~ONUN2_DN5658_c0_g1_i1.p1  ORF type:complete len:211 (-),score=36.19 ONUN2_DN5658_c0_g1_i1:1330-1962(-)"	"0.000"	"9.917"	"16"	"3"	"23"	"1"	"210"	"24.6"	"5.57"	"422"	"3"	""	""	""	""	""	"ONUN2_DN5658_c0_g1_i1.p1"	""	""	""	""	"0"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"High"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"1"	""
"-9163552920991560598"	"False"	"High"	"IsMasterProtein"	"ONUN2_DN1313_c0_g1_i7.p1"	"ONUN2_DN1313_c0_g1~~ONUN2_DN1313_c0_g1_i7.p1  ORF type:5prime_partial len:484 (-),score=66.75 ONUN2_DN1313_c0_g1_i7:187-1638(-)"	"0.000"	"9.902"	"8"	"4"	"6"	"4"	"483"	"56.0"	"8.95"	"67"	"4"	""	""	""	""	""	"ONUN2_DN1313_c0_g1_i7.p1"	""	""	""	""	"0"	"100.000"	"100.000"	""	"10.901"	"0.010"	"0.010"	""	""	""	"0.284717657405193"	""	""	""	"1141090.79104185"	"12439284.3774139"	""	""	"69.34"	"62.04"	""	"Not Found"	"Not Found"	"Not Found"	"Peak Found"	"High"	"Not Found"	"High"	"Not Found"	"High"	"Not Found"	"Not Found"	"Not Found"	"1"	""
"-6096304759131545370"	"False"	"High"	"IsMasterProtein"	"ONUN2_DN11520_c0_g2_i1.p1"	"ONUN2_DN11520_c0_g2~~ONUN2_DN11520_c0_g2_i1.p1  ORF type:internal len:113 (+),score=23.16 ONUN2_DN11520_c0_g2_i1:2-337(+)"	"0.000"	"9.895"	"22"	"2"	"12"	"2"	"112"	"12.5"	"4.68"	"244"	"2"	""	""	""	""	""	"ONUN2_DN11520_c0_g2_i1.p1"	""	""	""	""	"0"	"0.010"	"3.198"	"0.010"	"100.000"	""	"0.010"	""	"0.999999999988851"	""	""	""	""	"9267701.81393777"	""	"29640935.936906"	""	"92.76"	""	"136.24"	""	"Not Found"	"High"	"High"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"High"	"High"	"Not Found"	"High"	"Not Found"	"1"	""
"-3241482235945764612"	"False"	"High"	"IsMasterProtein"	"ONUN2_DN809_c0_g1_i9.p2"	"ONUN2_DN809_c0_g1~~ONUN2_DN809_c0_g1_i9.p2  ORF type:complete len:102 (-),score=4.58 ONUN2_DN809_c0_g1_i9:2998-3303(-)"	"0.000"	"9.882"	"33"	"2"	"12"	"1"	"101"	"11.2"	"7.30"	"94"	"2"	""	""	""	""	""	"ONUN2_DN809_c0_g1_i9.p2"	""	""	""	""	"0"	"0.010"	"0.010"	"1.076"	""	"100.000"	"100.000"	""	""	""	""	""	""	"11269935.5976551"	""	""	"12130946.3643475"	""	""	""	""	"Not Found"	"High"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"High"	"High"	"1"	""
"3421688855213129577"	"False"	"High"	"IsMasterProtein"	"ONUN2_DN14081_c0_g1_i32.p1"	"ONUN2_DN14081_c0_g1~~ONUN2_DN14081_c0_g1_i32.p1  ORF type:complete len:1785 (-),score=271.74 ONUN2_DN14081_c0_g1_i32:179-5506(-)"	"0.000"	"9.877"	"2"	"4"	"7"	"4"	"1775"	"199.6"	"8.25"	"32"	"4"	""	""	""	""	""	"ONUN2_DN14081_c0_g1_i32.p1"	""	""	""	""	"0"	"0.108"	"2.161"	"0.449"	"19.938"	"4.142"	"0.208"	""	"0.999999999988851"	""	""	""	""	"11844100.7591677"	"1283739.64138866"	"25595008.4728269"	"5317376.49975074"	"94.51"	""	"86.76"	""	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"Not Found"	"Not Found"	"High"	"Peak Found"	"High"	"Not Found"	"Peak Found"	"Not Found"	"1"	""
"-3301164945340971803"	"False"	"High"	"IsMasterProtein"	"ONUN2_DN6925_c0_g2_i1.p1"	"ONUN2_DN6925_c0_g2~~ONUN2_DN6925_c0_g2_i1.p1  ORF type:complete len:403 (-),score=53.55 ONUN2_DN6925_c0_g2_i1:257-1465(-)"	"0.000"	"9.856"	"8"	"3"	"6"	"3"	"402"	"45.3"	"6.65"	"76"	"3"	""	""	""	""	""	"ONUN2_DN6925_c0_g2_i1.p1"	""	""	""	""	"0"	"6.463"	"0.010"	"1.926"	"0.010"	"0.298"	"100.000"	"0.188024319884602"	""	""	""	""	""	"1348280.2947221"	"8713284.51417733"	""	"2596348.21286141"	"8.70"	"34.53"	""	""	"Peak Found"	"Peak Found"	"Not Found"	"High"	"High"	"High"	"Not Found"	"Not Found"	"Not Found"	"Peak Found"	"Not Found"	"Not Found"	"1"	""
"8682262693722515901"	"False"	"High"	"IsMasterProtein"	"ONUN2_DN5914_c0_g2_i1.p1"	"ONUN2_DN5914_c0_g2~~ONUN2_DN5914_c0_g2_i1.p1  ORF type:3prime_partial len:187 (+),score=34.88 ONUN2_DN5914_c0_g2_i1:121-678(+)"	"0.000"	"9.852"	"15"	"3"	"11"	"2"	"186"	"20.9"	"6.89"	"96"	"3"	""	""	""	""	""	"ONUN2_DN5914_c0_g2_i1.p1"	""	""	""	""	"0"	""	"100.000"	"100.000"	"100.000"	"100.000"	"4.805"	""	""	""	""	""	""	""	""	"17782483.4019114"	"85448632.9849378"	""	""	""	"54.60"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Peak Found"	"High"	"High"	"High"	"1"	""
"-8117016629422355023"	"False"	"High"	"IsMasterProtein"	"ONUN2_DN4034_c0_g1_i1.p1"	"ONUN2_DN4034_c0_g1~~ONUN2_DN4034_c0_g1_i1.p1  ORF type:complete len:362 (-),score=115.71 ONUN2_DN4034_c0_g1_i1:1060-2145(-)"	"0.000"	"9.848"	"7"	"3"	"7"	"0"	"361"	"40.0"	"6.57"	"45"	"3"	""	""	""	""	""	"ONUN2_DN4034_c0_g1_i1.p1"	""	""	""	""	"0"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"1"	""
"2813016953245059919"	"False"	"High"	"IsMasterProtein"	"ONUN2_DN52116_c0_g2_i5.p1"	"ONUN2_DN52116_c0_g2~~ONUN2_DN52116_c0_g2_i5.p1  ORF type:complete len:134 (-),score=7.43 ONUN2_DN52116_c0_g2_i5:393-794(-)"	"0.000"	"9.848"	"8"	"1"	"28"	"1"	"133"	"15.1"	"8.05"	"266"	"1"	""	""	""	""	""	"ONUN2_DN52116_c0_g2_i5.p1"	""	""	""	""	"0"	"2.526"	"0.513"	"0.728"	"0.203"	"0.288"	"1.419"	"0.384628772719773"	"0.999999999988851"	"1"	"0.178452184525823"	"0.60568843560958"	"0.999999999996024"	"34395802.4497564"	"86879740.1350191"	"17635826.7395093"	"25026277.5186306"	"77.39"	"42.80"	"42.46"	"36.16"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"Peak Found"	"High"	"High"	"High"	"High"	"1"	""
"419676384332883908"	"False"	"High"	"IsMasterProtein"	"ONUN2_DN5305_c0_g1_i1.p1"	"ONUN2_DN5305_c0_g1~~ONUN2_DN5305_c0_g1_i1.p1  ORF type:complete len:588 (-),score=70.67 ONUN2_DN5305_c0_g1_i1:164-1927(-)"	"0.000"	"9.847"	"10"	"4"	"11"	"4"	"587"	"64.9"	"8.66"	"114"	"4"	""	""	""	""	""	"ONUN2_DN5305_c0_g1_i1.p1"	""	""	""	""	"0"	"7.024"	"1.110"	"1.581"	"0.158"	"0.225"	"1.424"	"0.459733505015441"	"0.999999999988851"	"1"	"0.476094186449105"	"0.863886376396394"	"0.999999999996024"	"2233642.09238651"	"15689753.3333333"	"2479121.21970608"	"3531267.12603429"	"111.66"	"27.98"	"32.65"	"53.87"	"Peak Found"	"Not Found"	"Peak Found"	"High"	"High"	"High"	"Peak Found"	"Not Found"	"Peak Found"	"Peak Found"	"Not Found"	"High"	"1"	""
"-797511618895596439"	"False"	"High"	"IsMasterProtein"	"ONUN2_DN37840_c0_g1_i2.p1"	"ONUN2_DN37840_c0_g1~~ONUN2_DN37840_c0_g1_i2.p1  ORF type:internal len:109 (-),score=22.96 ONUN2_DN37840_c0_g1_i2:2-325(-)"	"0.000"	"9.834"	"26"	"3"	"21"	"1"	"108"	"12.6"	"5.12"	"285"	"3"	""	""	""	""	""	"ONUN2_DN37840_c0_g1_i2.p1"	""	""	""	""	"0"	"100.000"	"100.000"	""	"8.841"	"0.010"	"0.010"	""	""	""	""	""	""	""	"7981403"	"70565320.9091996"	""	""	""	"12.98"	""	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Peak Found"	"Not Found"	"High"	"Not Found"	"High"	"Not Found"	"Not Found"	"Not Found"	"1"	""
"3773480351545150304"	"False"	"High"	"IsMasterProtein"	"ONUN2_DN6965_c1_g1_i1.p1"	"ONUN2_DN6965_c1_g1~~ONUN2_DN6965_c1_g1_i1.p1  ORF type:complete len:187 (-),score=41.39 ONUN2_DN6965_c1_g1_i1:164-724(-)"	"0.000"	"9.832"	"20"	"4"	"6"	"4"	"186"	"21.5"	"4.59"	"19"	"4"	""	""	""	""	""	"ONUN2_DN6965_c1_g1_i1.p1"	""	""	""	""	"0"	"0.914"	"0.842"	"0.247"	"0.921"	"0.270"	"0.293"	"0.999999999998446"	""	"1"	""	"0.459296984165977"	""	"7059853.59617072"	"6452695.25495623"	"5943876.63571826"	"1742365.41326999"	"11.73"	"26.85"	""	"45.48"	"Peak Found"	"High"	"High"	"Peak Found"	"Peak Found"	"Not Found"	"Not Found"	"Not Found"	"Peak Found"	"Not Found"	"Peak Found"	"High"	"1"	""
"7991010628173577937"	"False"	"High"	"IsMasterProtein"	"ONUN2_DN12661_c0_g1_i1.p1"	"ONUN2_DN12661_c0_g1~~ONUN2_DN12661_c0_g1_i1.p1  ORF type:complete len:201 (-),score=41.08 ONUN2_DN12661_c0_g1_i1:175-777(-)"	"0.000"	"9.829"	"18"	"3"	"12"	"1"	"200"	"22.3"	"5.39"	"86"	"3"	""	""	""	""	""	"ONUN2_DN12661_c0_g1_i1.p1"	""	""	""	""	"0"	""	""	"100.000"	""	"100.000"	"100.000"	""	""	""	""	""	""	""	""	""	"2589121.67448083"	""	""	""	""	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"High"	"1"	""
"2583904317499330546"	"False"	"High"	"IsMasterProtein"	"ONUN2_DN4376_c0_g1_i1.p1"	"ONUN2_DN4376_c0_g1~~ONUN2_DN4376_c0_g1_i1.p1  ORF type:5prime_partial len:141 (-),score=20.75 ONUN2_DN4376_c0_g1_i1:76-498(-)"	"0.000"	"9.825"	"26"	"3"	"18"	"3"	"140"	"16.1"	"7.85"	"65"	"3"	""	""	""	""	""	"ONUN2_DN4376_c0_g1_i1.p1"	""	""	""	""	"0"	"0.486"	"0.026"	"2.774"	"0.053"	"5.703"	"100.000"	"0.999999999998446"	""	"1"	""	"0.999999999946628"	""	"11413944.5990995"	"5552553.55663617"	"297060.851261472"	"31663519.727036"	"26.19"	"89.89"	""	"65.36"	"High"	"High"	"High"	"High"	"High"	"Peak Found"	"Peak Found"	"Not Found"	"Not Found"	"High"	"High"	"High"	"1"	""
"-2211827659158862904"	"False"	"High"	"IsMasterProtein"	"ONUN2_DN1117_c0_g1_i35.p1"	"ONUN2_DN1117_c0_g1~~ONUN2_DN1117_c0_g1_i35.p1  ORF type:complete len:460 (-),score=94.84 ONUN2_DN1117_c0_g1_i35:1555-2934(-)"	"0.000"	"9.825"	"7"	"2"	"8"	"2"	"459"	"50.7"	"7.61"	"74"	"2"	""	""	""	""	""	"ONUN2_DN1117_c0_g1_i35.p1"	""	""	""	""	"0"	"100.000"	""	"100.000"	"0.010"	"0.808"	"100.000"	""	""	""	""	""	""	""	"12020267.8293938"	""	"9714084.27417992"	""	"57.50"	""	""	"Peak Found"	"High"	"Not Found"	"High"	"High"	"High"	"Not Found"	"Not Found"	"Not Found"	"Peak Found"	"Not Found"	"High"	"1"	""
"-6589268731888907567"	"False"	"High"	"IsMasterProtein"	"ONUN2_DN205_c0_g1_i12.p1"	"ONUN2_DN205_c0_g1~~ONUN2_DN205_c0_g1_i12.p1  ORF type:3prime_partial len:368 (-),score=47.26 ONUN2_DN205_c0_g1_i12:1-1101(-)"	"0.000"	"9.824"	"10"	"3"	"20"	"2"	"367"	"42.6"	"8.62"	"61"	"3"	""	""	""	""	""	"ONUN2_DN205_c0_g1_i12.p1"	""	""	""	""	"0"	"2.636"	"1.331"	"0.473"	"0.505"	"0.180"	"0.356"	""	""	""	""	""	""	"2113760.67367339"	"5572253.10398814"	"2812667.68166513"	"1000262.15151221"	""	"83.57"	""	""	"Peak Found"	"Not Found"	"Not Found"	"High"	"High"	"Peak Found"	"Not Found"	"Not Found"	"Peak Found"	"Not Found"	"Not Found"	"Peak Found"	"1"	""
"-2039087024744643374"	"False"	"High"	"IsMasterProtein"	"CON_Q5D862"	"Filaggrin-2 OS=Homo sapiens GN=FLG2 PE=1 SV=1"	"0.000"	"9.808"	"1"	"3"	"12"	"3"	"2391"	"247.9"	"8.31"	"111"	"3"	"cell adhesion;other biological processes"	"non-structural extracellular;plasma membrane;other cell component"	"other molecular function"	"Pf01023"	"388698"	"CON_Q5D862; hsa:388698; Q5D862; Q9H4U1"	"ENSG00000143520"	"FLG2"	"Neutrophil degranulation"	""	"1"	"1.960"	"1.138"	"0.668"	"0.580"	"0.341"	"0.587"	""	""	"1"	""	""	""	"3301755.47694712"	"6471523.04645603"	"3756072.8129943"	"2206124.47964623"	"60.75"	""	""	"77.77"	"Peak Found"	"High"	"High"	"High"	"Not Found"	"Peak Found"	"High"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"High"	"1"	""
"-7555337111915634082"	"False"	"High"	"IsMasterProtein"	"ONUN2_DN334_c0_g1_i28.p1"	"ONUN2_DN334_c0_g1~~ONUN2_DN334_c0_g1_i28.p1  ORF type:complete len:163 (-),score=27.23 ONUN2_DN334_c0_g1_i28:141-629(-)"	"0.000"	"9.807"	"23"	"3"	"16"	"1"	"162"	"18.5"	"8.03"	"155"	"3"	""	""	""	""	""	"ONUN2_DN334_c0_g1_i28.p1"	""	""	""	""	"0"	"1.009"	"0.010"	"1.063"	"0.010"	"1.053"	"100.000"	"0.999999999998446"	""	""	""	""	""	"10676810.0428515"	"10776861.677934"	""	"11345997.4156709"	"30.42"	"35.90"	""	""	"Peak Found"	"Not Found"	"Peak Found"	"High"	"High"	"High"	"Not Found"	"Not Found"	"Not Found"	"High"	"Not Found"	"High"	"1"	""
"-8929864840799927682"	"False"	"High"	"IsMasterProtein"	"ONUN2_DN8073_c0_g1_i3.p1"	"ONUN2_DN8073_c0_g1~~ONUN2_DN8073_c0_g1_i3.p1  ORF type:complete len:117 (-),score=18.16 ONUN2_DN8073_c0_g1_i3:83-433(-)"	"0.000"	"9.801"	"34"	"3"	"31"	"3"	"116"	"13.4"	"9.03"	"275"	"3"	""	""	""	""	""	"ONUN2_DN8073_c0_g1_i3.p1"	""	""	""	""	"0"	"0.301"	"0.010"	"1.538"	"0.010"	"5.115"	"100.000"	"0.0673264211894528"	""	"1"	""	"0.0622442190643239"	""	"51212501.9022197"	"15399750.036793"	""	"78765772.7324981"	"23.44"	"2.55"	""	"27.43"	"High"	"High"	"High"	"High"	"High"	"High"	"Not Found"	"Not Found"	"Not Found"	"High"	"High"	"High"	"1"	"Acetyl [N-Term]"
"7335050912797719434"	"False"	"High"	"IsMasterProtein"	"ONUN2_DN7163_c0_g1_i3.p1"	"ONUN2_DN7163_c0_g1~~ONUN2_DN7163_c0_g1_i3.p1  ORF type:3prime_partial len:766 (-),score=203.60 ONUN2_DN7163_c0_g1_i3:1-2295(-)"	"0.000"	"9.796"	"5"	"4"	"8"	"4"	"765"	"84.3"	"6.96"	"48"	"4"	""	""	""	""	""	"ONUN2_DN7163_c0_g1_i3.p1"	""	""	""	""	"0"	"1.694"	"0.445"	"0.970"	"0.263"	"0.573"	"2.179"	"0.880918128781692"	"0.999999999988851"	"1"	"0.673315187873211"	"0.999999999946628"	"0.999999999996024"	"6094515.17448231"	"10325959.6762859"	"2713597.27299397"	"5913137.3684664"	"77.77"	"36.70"	"72.95"	"62.53"	"Peak Found"	"Peak Found"	"High"	"High"	"Peak Found"	"High"	"Peak Found"	"Peak Found"	"Peak Found"	"High"	"Peak Found"	"High"	"1"	""
"-3823733134457908281"	"False"	"High"	"IsMasterProtein"	"ONUN2_DN1381_c0_g1_i1.p1"	"ONUN2_DN1381_c0_g1~~ONUN2_DN1381_c0_g1_i1.p1  ORF type:complete len:362 (-),score=54.93 ONUN2_DN1381_c0_g1_i1:510-1595(-)"	"0.000"	"9.795"	"7"	"3"	"5"	"1"	"361"	"39.5"	"6.40"	"41"	"3"	""	""	""	""	""	"ONUN2_DN1381_c0_g1_i1.p1"	""	""	""	""	"0"	"100.000"	""	""	"0.010"	"0.010"	""	""	""	""	""	""	""	""	"4846555.51280842"	""	""	""	""	""	""	"Not Found"	"Not Found"	"Not Found"	"High"	"High"	"High"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"1"	""
"-6381744092855094055"	"False"	"High"	"IsMasterProtein"	"ONUN2_DN1684_c0_g1_i32.p1"	"ONUN2_DN1684_c0_g1~~ONUN2_DN1684_c0_g1_i32.p1  ORF type:5prime_partial len:152 (-),score=27.50 ONUN2_DN1684_c0_g1_i32:68-523(-)"	"0.000"	"9.794"	"7"	"1"	"7"	"1"	"151"	"17.1"	"5.97"	"130"	"1"	""	""	""	""	""	"ONUN2_DN1684_c0_g1_i32.p1"	""	""	""	""	"0"	"0.010"	"0.010"	"0.972"	""	"100.000"	"100.000"	""	""	"1"	""	""	""	"26357063.1833095"	""	""	"25626344.5758104"	"58.43"	""	""	"124.08"	"Not Found"	"High"	"Peak Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Peak Found"	"High"	"Peak Found"	"1"	""
"-942258397501325316"	"False"	"High"	"IsMasterProtein"	"ONUN2_DN2736_c0_g1_i4.p1"	"ONUN2_DN2736_c0_g1~~ONUN2_DN2736_c0_g1_i4.p1  ORF type:complete len:393 (-),score=78.10 ONUN2_DN2736_c0_g1_i4:666-1844(-)"	"0.000"	"9.792"	"8"	"3"	"7"	"3"	"392"	"44.0"	"6.86"	"25"	"3"	""	""	""	""	""	"ONUN2_DN2736_c0_g1_i4.p1"	""	""	""	""	"0"	"100.000"	"100.000"	"100.000"	"0.621"	"0.153"	"0.246"	""	""	""	"0.630140171168337"	"0.136721015030445"	"0.12797643579063"	""	"9746959.66666667"	"6057615.17063298"	"1489261.75561344"	""	"5.32"	"48.64"	"22.63"	"High"	"Not Found"	"Not Found"	"High"	"High"	"High"	"Peak Found"	"Not Found"	"Peak Found"	"Peak Found"	"Not Found"	"Peak Found"	"1"	""
"3938153348879470745"	"False"	"High"	"IsMasterProtein"	"ONUN2_DN2848_c0_g1_i1.p1"	"ONUN2_DN2848_c0_g1~~ONUN2_DN2848_c0_g1_i1.p1  ORF type:complete len:200 (-),score=34.39 ONUN2_DN2848_c0_g1_i1:57-656(-)"	"0.000"	"9.775"	"13"	"2"	"9"	"2"	"199"	"23.4"	"8.97"	"118"	"2"	""	""	""	""	""	"ONUN2_DN2848_c0_g1_i1.p1"	""	""	""	""	"0"	"100.000"	""	"100.000"	"0.010"	"0.406"	"100.000"	""	""	""	""	""	""	""	"4109390.7285691"	""	"1666618.81011807"	""	"56.59"	""	""	"Not Found"	"Not Found"	"Not Found"	"High"	"High"	"High"	"Not Found"	"Not Found"	"Not Found"	"High"	"Not Found"	"High"	"1"	""
"-3871325242197187465"	"False"	"High"	"IsMasterProtein"	"ONUN2_DN94_c0_g1_i1.p1"	"ONUN2_DN94_c0_g1~~ONUN2_DN94_c0_g1_i1.p1  ORF type:complete len:654 (-),score=132.77 ONUN2_DN94_c0_g1_i1:1658-3619(-)"	"0.000"	"9.770"	"6"	"3"	"8"	"3"	"653"	"71.6"	"5.99"	"73"	"3"	""	""	""	""	""	"ONUN2_DN94_c0_g1_i1.p1"	""	""	""	""	"0"	"0.790"	"2.242"	"0.532"	"2.838"	"0.674"	"0.237"	"0.917841783465885"	"0.553066850058617"	"1"	"0.168891146187865"	"0.973740453262261"	"0.0789011307909493"	"4171496.3931661"	"3296710.28271771"	"9354576.43769513"	"2220859.70374959"	"32.15"	"6.31"	"32.65"	"17.94"	"High"	"Peak Found"	"Peak Found"	"High"	"High"	"High"	"Peak Found"	"Peak Found"	"Peak Found"	"Not Found"	"Peak Found"	"Peak Found"	"1"	""
